specialisation,subspecialisation,name,lga,workspaceName,latitude,longitude
Asset,Feedlot,David Ross Atkinson,Livingstone,Livingstone Asset Model,-22.80472628,149.6951338
Asset,Wind Farm,Clarke Creek Wind and Solar Farm (Stage 2),Livingstone,Livingstone Asset Model,-22.79232713,149.4396019
Asset,Substation,Grantleigh,Rockhampton,Rockhampton Asset Model,-23.6767394,150.0201535
Asset,Wind Farm,Moonlight Range Wind Farm,Rockhampton,Rockhampton Asset Model,-23.2944,150.0752
Asset,Solar Farm,Moah Creek Renewable Energy Project,Rockhampton,Rockhampton Asset Model,-23.34,150.156
Asset,Renewable Energy Zone,Capricorn,Rockhampton,Rockhampton Asset Model,-23.03500716,149.7876224
Asset,Wind Farm,Moah Creek Renewable Energy Project,Rockhampton,Rockhampton Asset Model,-23.39018183,150.2065193
Asset,Feedlot,Tony Mortimer,Rockhampton,Rockhampton Asset Model,-23.33823296,150.2108065
Asset,Substation,Wycarbah,Rockhampton,Rockhampton Asset Model,-23.53083806,150.2443291
Asset,Battery Energy Storage System,Moah Creek Renewable Energy Project,Rockhampton,Rockhampton Asset Model,-23.44,150.256
Asset,Fossil Fuel Power Station,Stanwell,Rockhampton,Rockhampton Asset Model,-23.50972,150.319466
Asset,Substation,Stanwell,Rockhampton,Rockhampton Asset Model,-23.5157715,150.319888
Asset,Battery Energy Storage System,Stanwell Battery,Rockhampton,Rockhampton Asset Model,-23.509,150.32
Asset,Battery Energy Storage System,Stanwell,Rockhampton,Rockhampton Asset Model,-23.50900983,150.3200245
Asset,Substation,Stanwell Power Station ,Rockhampton,Rockhampton Asset Model,-23.5159451,150.3212579
Asset,Battery Energy Storage System,Central REZ,Rockhampton,Rockhampton Asset Model,-23.51567344,150.3220423
Asset,Battery Energy Storage System,Central REZ Battery,Rockhampton,Rockhampton Asset Model,-23.515675,150.322065
Asset,University,CQUniversity - Rockhampton City,Rockhampton,Rockhampton Asset Model,-23.38438844,150.4982226
Asset,Health Service,Queensland Health - Rockhampton Hospital,Rockhampton,Rockhampton Asset Model,-23.37960319,150.4944781
Asset,Health Service,Total Health Medical Centre,Livingstone,Livingstone Asset Model,-23.14484879,150.7565036
Asset,Health Service,Queensland Health - Capricorn Coast Hospital,Livingstone,Livingstone Asset Model,-23.14358295,150.7334297
Asset,Health Service,Keppel Bay Medical,Livingstone,Livingstone Asset Model,-23.12914745,150.7413427
Asset,Health Service,Health Yeppoon,Livingstone,Livingstone Asset Model,-23.13013645,150.7477346
Asset,Health Service,Yeppoon Medical Care,Livingstone,Livingstone Asset Model,-23.12957095,150.7479166
Asset,Health Service,James Street Medical Centre,Livingstone,Livingstone Asset Model,-23.12842599,150.7446462
Asset,Health Service,Yeppoon Family Practice,Livingstone,Livingstone Asset Model,-23.12785287,150.7441278
Asset,Wind Farm First Nations,Djandori gung-i,Gladstone,Gladstone Asset Model,-24.41671747,151.4414177
Asset,Pumped Hydropower,Favian Super Hybrid Project,Gladstone,Gladstone Asset Model,-24.329866,151.557025
Asset,Solar Farm,Rodds Bay Solar Farm,Gladstone,Gladstone Asset Model,-24.19321219,151.5884596
Asset,Battery Energy Storage System,Rodds Bay BESS,Gladstone,Gladstone Asset Model,-24.19321219,151.5884596
Asset,Wind Farm,Favian Super Hybrid Project,Gladstone,Gladstone Asset Model,-24.379866,151.607025
Asset,Substation,Korenan,Gladstone,Gladstone Asset Model,-24.46530215,151.6671425
Asset,Substation,Granite Creek,Gladstone,Gladstone Asset Model,-24.46281885,151.6807978
Asset,Substation,Boyne Island,Gladstone,Gladstone Asset Model,-23.928688,151.344285
Asset,Substation,Calliope River,Gladstone,Gladstone Asset Model,-23.85684129,151.1941785
Asset,Substation,Calliope River,Gladstone,Gladstone Asset Model,-23.85593019,151.1923772
Asset,Fossil Fuel Power Station,Gladstone,Gladstone,Gladstone Asset Model,-23.850753,151.218653
Asset,Substation,Gladstone,Gladstone,Gladstone Asset Model,-23.85071379,151.2168754
Asset,Biomass Plant,Gladstone A&B,Gladstone,Gladstone Asset Model,-23.85039313,151.218864
Asset,Substation,Gladstone,Gladstone,Gladstone Asset Model,-23.84979135,151.2166749
Asset,Substation,Gladstone North,Gladstone,Gladstone Asset Model,-23.84586292,151.2165571
Asset,Hydrogen Hub,Sumitomo Green Hydrogen Production and Rio Tinto Decarbonisation Production Pilot Project,Gladstone,Gladstone Asset Model,-23.831525,151.230479
Asset,Hydrogen Hub,Origin and ENEOS,Gladstone,Gladstone Asset Model,-23.83,151.2
Asset,Hydrogen Hub,Queensland Solar Hydrogen Project,Gladstone,Gladstone Asset Model,-23.827523,151.211648
Asset,Substation,Wiggins Island,Gladstone,Gladstone Asset Model,-23.82626631,151.2025963
Asset,Hydrogen Hub,Central Queensland Hydrogen Hub,Gladstone,Gladstone Asset Model,-23.825837,151.240527
Asset,University,Centre for Hydrogen and Renewable Energy,Gladstone,Gladstone Asset Model,-23.83435612,151.2433153
Asset,University,CQUniversity - Gladstone,Gladstone,Gladstone Asset Model,-23.83578026,151.2480177
Asset,Substation,Callemondah,Gladstone,Gladstone Asset Model,-23.87073478,151.1961116
Asset,Fuel Depot,Gladstone,Gladstone,Gladstone Asset Model,-23.84179306,151.2456512
Asset,Hydrogen Hub,Hydrogen Park Gladstone (HyP Gladstone),Gladstone,Gladstone Asset Model,-23.841457,151.249177
Asset,Fuel Terminal,Gladstone,Gladstone,Gladstone Asset Model,-23.83526707,151.2563324
Asset,Fuel Terminal,Gladstone,Gladstone,Gladstone Asset Model,-23.83774567,151.2576904
Asset,Industrial Precinct,SuperGrid Training Centre and Transmission Hub,Gladstone,Gladstone Asset Model,-23.85068553,151.172899
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.83968264,151.169609
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.83707313,151.1668591
Asset,Substation,Boat Creek,Gladstone,Gladstone Asset Model,-23.83082632,151.1653841
Asset,Substation,Wurdong,Gladstone,Gladstone Asset Model,-23.9605755,151.289016
Asset,Substation,Raglan,Gladstone,Gladstone Asset Model,-23.75115904,150.8377945
Asset,Solar Farm,Raglan Solar Farm,Gladstone,Gladstone Asset Model,-23.76857208,150.8718243
Asset,Feedlot,Central Queensland Livestock Depot Pty Ltd,Gladstone,Gladstone Asset Model,-23.73633293,150.8800161
Asset,Hydrogen Hub,Central Queensland Hydrogen Project,Gladstone,Gladstone Asset Model,-23.845,151.027
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.84554208,151.0292507
Asset,Solar Farm,Aldoga Solar Farm,Gladstone,Gladstone Asset Model,-23.80474107,151.038643
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.8058397,151.045987
Asset,Solar Farm,Gladstone Abattoir Solar Farm,Gladstone,Gladstone Asset Model,-23.84444565,151.046603
Asset,Substation,Larcom Creek,Gladstone,Gladstone Asset Model,-23.82301,151.0697765
Asset,Hydrogen Hub,Bio-Hydrogen Demonstration Plant,Gladstone,Gladstone Asset Model,-23.810391,151.148243
Asset,Hydrogen Hub First Nations,H2-HubTM Gladstone,Gladstone,Gladstone Asset Model,-23.80367,151.149426
Asset,Cement Plant,Gladstone,Gladstone,Gladstone Asset Model,-23.79235014,151.1511018
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.79256204,151.1512299
Asset,Natural Gas Power Station,Yarwun,Gladstone,Gladstone Asset Model,-23.830645,151.15193
Asset,Substation,Yarwun,Gladstone,Gladstone Asset Model,-23.83125089,151.1527306
Asset,Major Project,Decarbonisation initiatives under the Central Queensland Statement of Cooperation,Gladstone,Gladstone Asset Model,-23.82834926,151.1531817
Asset,Hydrogen Hub,Green Methanol Feasibility Study,Gladstone,Gladstone Asset Model,-23.79251,151.15549
Asset,Solar Farm,Pacific Solar Hydrogen Project Solar Farm,Gladstone,Gladstone Asset Model,-24.086132,150.847317
Asset,Renewable Energy Zone,Calliope,Gladstone,Gladstone Asset Model,-24.0733276,151.042489
Asset,Feedlot,WHITEMAN FAMILY CO Pty Ltd,Gladstone,Gladstone Asset Model,-24.3240027,151.3452141
Asset,Pumped Hydropower First Nations,Djandori gung-i,Gladstone,Gladstone Asset Model,-24.39694999,151.4194099
Asset,Hydrogen Hub First Nations,Djandori gung-i,Gladstone,Gladstone Asset Model,-24.40187505,151.4257193
Asset,Substation,Queensland Alumina Limited South,Gladstone,Gladstone Asset Model,-23.8731405,151.2889405
Asset,Substation,Queensland Alumina Limited,Gladstone,Gladstone Asset Model,-23.86557949,151.2927322
Asset,Substation,Gladstone South,Gladstone,Gladstone Asset Model,-23.88630268,151.2736534
Asset,Substation,Gladstone South,Gladstone,Gladstone Asset Model,-23.8845655,151.2740445
Asset,Battery Energy Storage System,Gladstone South Battery,Gladstone,Gladstone Asset Model,-23.88472,151.274411
Asset,Health Service,Queensland Health - Gladstone Hospital,Gladstone,Gladstone Asset Model,-23.8511542,151.2488755
Asset,Substation,Burleigh Heads,Gold Coast,Gold Coast Asset Model,-28.1026515,153.436329
Asset,Substation,Broadbeach,Gold Coast,Gold Coast Asset Model,-28.02602483,153.4297512
Asset,University,Southern Cross University - Tweed Heads/Gold Coast campus,Gold Coast,Gold Coast Asset Model,-28.168158,153.518239
Asset,Biomass Plant,Suntown Landfill Power Station,Gold Coast,Gold Coast Asset Model,-27.9376,153.3732
Asset,Fuel Depot,Bigerra Waters,Gold Coast,Gold Coast Asset Model,-27.933677,153.382982
Asset,Fuel Depot,Carrara,Gold Coast,Gold Coast Asset Model,-28.03138351,153.354126
Asset,Solar Farm,Metricon (Gold Coast) Stadium Solar Array,Gold Coast,Gold Coast Asset Model,-28.00627412,153.3671183
Asset,Substation,Nerang,Gold Coast,Gold Coast Asset Model,-28.0074435,153.3386125
Asset,Biomass Plant,Stapylton LFG,Gold Coast,Gold Coast Asset Model,-27.7147,153.2533
Asset,Biomass Plant,Rocky Point Sugar Mill,Gold Coast,Gold Coast Asset Model,-27.7343,153.3275
Asset,Biomass Plant,Rocky Point Sugar Sugar Mill,Gold Coast,Gold Coast Asset Model,-27.733449,153.327607
Asset,Substation,Cades County,Gold Coast,Gold Coast Asset Model,-27.9044025,153.311482
Asset,Biomass Plant,Stapylton,Gold Coast,Gold Coast Asset Model,-27.7449,153.2421
Asset,Biomass Plant,Stapylton Green Energy,Gold Coast,Gold Coast Asset Model,-27.73344896,153.2463026
Asset,Solar Farm,Gold Coast Solar Farm,Gold Coast,Gold Coast Asset Model,-27.75734736,153.2604649
Asset,Substation,Yatala,Gold Coast,Gold Coast Asset Model,-27.76064728,153.2281242
Asset,Substation,Coomera,Gold Coast,Gold Coast Asset Model,-27.85541216,153.2937417
Asset,Substation,Merrimac - SSMMC,Gold Coast,Gold Coast Asset Model,-28.03518277,153.4074369
Asset,Substation,Mudgeeraba,Gold Coast,Gold Coast Asset Model,-28.093811,153.3972585
Asset,Substation,Robina,Gold Coast,Gold Coast Asset Model,-28.06959677,153.3763435
Asset,Substation,Queensland Rail-Robina,Gold Coast,Gold Coast Asset Model,-28.06897114,153.3770702
Asset,Substation,Molendinar,Gold Coast,Gold Coast Asset Model,-27.97843192,153.3600706
Asset,Substation,Southport,Gold Coast,Gold Coast Asset Model,-27.97316238,153.4098997
Asset,Substation,Surfers Paradise,Gold Coast,Gold Coast Asset Model,-27.99784034,153.4268976
Asset,Substation,Richlands,Brisbane,Brisbane Asset Model,-27.57991655,152.9598838
Asset,Feedlot,Alan Ian Gillespie and Judith Gillespie,Scenic Rim,Scenic Rim Asset Model,-27.75501006,152.5274318
Asset,Feedlot,D. E. Brennan,Scenic Rim,Scenic Rim Asset Model,-27.86821283,152.9134796
Asset,Regional Delivery Partner,QLD Department of Agriculture and Fisheries - Boonah,Scenic Rim,Scenic Rim Asset Model,-27.99844412,152.6804471
Asset,Community Energy Organisation,Boonah Community in Transition Group,Scenic Rim,Scenic Rim Asset Model,-27.99838727,152.6818376
Asset,Pumped Hydropower,Big T,Somerset,Somerset Asset Model,-27.2519,152.198568
Asset,Battery Energy Storage System,Harlin Solar farm,Somerset,Somerset Asset Model,-27.00060742,152.4654087
Asset,Feedlot,SOMERSET OFFSET LAND Pty Ltd,Somerset,Somerset Asset Model,-27.07254504,152.3265618
Asset,Feedlot,Toogoolawah Feedlot Pty Ltd,Somerset,Somerset Asset Model,-27.12528603,152.3421546
Asset,Feedlot,Leeson Pty Ltd,Somerset,Somerset Asset Model,-27.39448375,152.3583242
Asset,Pumped Hydropower,Somerset Dam Q,Somerset,Somerset Asset Model,-27.1152,152.556
Asset,Substation,Lockrose,Lockyer Valley,Lockyer Valley Asset Model,-27.49938404,152.4526878
Asset,Abattoir,Greenmountain Food Processing Pty Ltd,Somerset,Somerset Asset Model,-27.37317859,152.5199016
Asset,Pumped Hydropower,Wivenhoe,Somerset,Somerset Asset Model,-27.395212,152.609153
Asset,Pumped Hydropower,Wivenhoe,Somerset,Somerset Asset Model,-27.3722,152.6319
Asset,Pumped Hydropower,Wivenhoe Hydroelectric,Somerset,Somerset Asset Model,-27.37222139,152.6320276
Asset,Pumped Hydropower,Wivenhoe small hydro,Somerset,Somerset Asset Model,-27.37261214,152.6321052
Asset,Substation,Mount England,Somerset,Somerset Asset Model,-27.3830635,152.647549
Asset,Biogas Plant,Ti Tree Bioenergy,Ipswich,Ipswich Asset Model,-27.680164,152.659295
Asset,Feedlot,J Allen Pty Ltd,Ipswich,Ipswich Asset Model,-27.75514589,152.7140993
Asset,Substation,Bundamba,Ipswich,Ipswich Asset Model,-27.59408647,152.8181243
Asset,Substation,Abermain,Ipswich,Ipswich Asset Model,-27.57806689,152.7707443
Asset,Substation,Abermain,Ipswich,Ipswich Asset Model,-27.57716312,152.7716419
Asset,Biomass Plant,Ti Tree LFG Willowbank - QLD,Ipswich,Ipswich Asset Model,-27.565,152.74
Asset,Substation,Blackwall,Brisbane,Brisbane Asset Model,-27.540978,152.7858575
Asset,Substation,Wulkuraka,Ipswich,Ipswich Asset Model,-27.61172635,152.7267045
Asset,Solar Farm,Karrabin Solar Farm,Ipswich,Ipswich Asset Model,-27.6022,152.699385
Asset,Substation,Raceview,Ipswich,Ipswich Asset Model,-27.63046852,152.7789548
Asset,Fossil Fuel Power Station,Swanbank B,Ipswich,Ipswich Asset Model,-27.66006546,152.8144521
Asset,Battery Energy Storage System,Swanbank Battery,Ipswich,Ipswich Asset Model,-27.66,152.81444
Asset,Substation,Swanbank B,Ipswich,Ipswich Asset Model,-27.658893,152.814541
Asset,Substation,Swanbank A,Ipswich,Ipswich Asset Model,-27.658258,152.8120075
Asset,Natural Gas Power Station,Swanbank E,Ipswich,Ipswich Asset Model,-27.65537431,152.8179382
Asset,Hydrogen Hub,Swanbank Clean Energy Hub,Ipswich,Ipswich Asset Model,-27.653,152.817
Asset,Substation,Blackstone 275,Ipswich,Ipswich Asset Model,-27.64888487,152.8121065
Asset,Biomass Plant,Swanbank,Ipswich,Ipswich Asset Model,-27.648,152.7946
Asset,Substation,Blackstone 110,Ipswich,Ipswich Asset Model,-27.647566,152.8121335
Asset,Substation,Swanbank E,Ipswich,Ipswich Asset Model,-27.65516423,152.8189397
Asset,Biomass Plant,Swanbank Waste-to-energy,Ipswich,Ipswich Asset Model,-27.66391098,152.8229324
Asset,Biogas Plant,Whitwood Road,Ipswich,Ipswich Asset Model,-27.659014,152.823743
Asset,Abattoir,Dinmore meat works,Ipswich,Ipswich Asset Model,-27.58352612,152.8350878
Asset,Substation,Redbank Plains,Ipswich,Ipswich Asset Model,-27.64059081,152.8519318
Asset,Substation,Goodna,Ipswich,Ipswich Asset Model,-27.62080037,152.8780741
Asset,Biomass Plant,Whitwood Road LFG,Ipswich,Ipswich Asset Model,-27.618,152.831
Asset,Feedlot,John Joseph Brennan,Scenic Rim,Scenic Rim Asset Model,-28.02588256,152.9434559
Asset,Biomass Plant,Bromelton Bioenergy Plant,Scenic Rim,Scenic Rim Asset Model,-27.9796,152.9472
Asset,Substation,Beaudesert,Scenic Rim,Scenic Rim Asset Model,-27.9649035,152.992965
Asset,Fuel Depot,Beaudesert,Scenic Rim,Scenic Rim Asset Model,-27.97425652,152.9938126
Asset,Feedlot,DJE Palmer Pty Ltd,Scenic Rim,Scenic Rim Asset Model,-28.27215772,152.9156866
Asset,Feedlot,O'Briens Transport Pty Ltd,Scenic Rim,Scenic Rim Asset Model,-28.26475624,153.0609914
Asset,Substation,Queensland Rail-Beenleigh,Logan,Logan Asset Model,-27.7204705,153.209126
Asset,Abattoir,Teys Australia Beenleigh,Logan,Logan Asset Model,-27.71373588,153.1786998
Asset,Substation,Beenleigh,Logan,Logan Asset Model,-27.72442346,153.2082523
Asset,Substation,Browns Plains,Logan,Logan Asset Model,-27.66286414,153.0375422
Asset,Biogas Plant,Browns Plains,Logan,Logan Asset Model,-27.672131,153.066346
Asset,Feedlot,Pacific Agricom Pty Ltd,Logan,Logan Asset Model,-27.84079721,152.8875139
Asset,Battery Energy Storage System,Greenbank Battery,Logan,Logan Asset Model,-27.733281,152.954451
Asset,Substation,Greenbank,Logan,Logan Asset Model,-27.73227582,152.9563731
Asset,Substation,Jimboomba,Logan,Logan Asset Model,-27.8091422,153.0442623
Asset,Substation,Loganlea,Logan,Logan Asset Model,-27.664334,153.13149
Asset,Substation,North Springwood,Logan,Logan Asset Model,-27.61541772,153.1211529
Asset,Substation,Broadsound,Isaac,Isaac Asset Model,-22.82071617,149.4039598
Asset,Solar Farm,Broadsound Solar Farm,Isaac,Isaac Asset Model,-22.81140475,149.3885683
Asset,Wind Farm,Clarke Creek,Isaac,Isaac Asset Model,-22.74233926,149.3910976
Asset,Solar Farm,Clarke Creek Solar Farm,Isaac,Isaac Asset Model,-22.66709196,149.3360456
Asset,Solar Farm,Blair Athol Solar Farm,Isaac,Isaac Asset Model,-22.629039,149.246134
Asset,Wind Farm,Lotus Creek Wind Farm,Isaac,Isaac Asset Model,-22.3593,149.25596
Asset,Coal Mine Site,Wilton Fairhill Project Mine,Isaac,Isaac Asset Model,-23.3473457,148.5712137
Asset,Coal Mine Site,German Creek Mine,Isaac,Isaac Asset Model,-22.9278097,148.5511594
Asset,Natural Gas Power Station,German Creek,Isaac,Isaac Asset Model,-22.928147,148.551497
Asset,Solar Farm,Middlemount Sun Farm,Isaac,Isaac Asset Model,-22.82347712,148.7190896
Asset,Feedlot,Dino Fiorino Penna and Norma Myrtle Penna,Isaac,Isaac Asset Model,-22.63006188,149.0856465
Asset,Feedlot,"Phillip Conaghan, Lynise Conaghan",Isaac,Isaac Asset Model,-22.54995145,149.0620492
Asset,Feedlot,Lotus Park Grazing Co.,Isaac,Isaac Asset Model,-22.30560637,149.0163116
Asset,Feedlot,"RH, GW and GR Garside",Isaac,Isaac Asset Model,-22.64554693,148.0482159
Asset,Substation,Broadlea,Isaac,Isaac Asset Model,-21.97913821,148.2282766
Asset,Substation,Coppabella,Isaac,Isaac Asset Model,-21.91297717,148.3528022
Asset,Solar Farm,Broadlea Solar Farm,Isaac,Isaac Asset Model,-21.88460185,148.2892025
Asset,Feedlot,Andrew Neil Wedel & Priscilla Gaye Benney,Isaac,Isaac Asset Model,-22.62030895,148.1542493
Asset,Feedlot,Russell Stewart Purvis,Isaac,Isaac Asset Model,-22.75872947,148.2237766
Asset,Coal Mine Site,Saraji Mine,Isaac,Isaac Asset Model,-22.41247185,148.2976949
Asset,Health Service,Dysart Medical Centre,Isaac,Isaac Asset Model,-22.58296877,148.3522169
Asset,Health Service,Dysart Hospital,Isaac,Isaac Asset Model,-22.58264457,148.3529669
Asset,Substation,Dysart,Isaac,Isaac Asset Model,-22.54705288,148.4063609
Asset,Coal Mine Site,Norwich Park Mine (closed),Isaac,Isaac Asset Model,-22.61418726,148.4281209
Asset,Solar Farm,Dysart Solar Energy Farm,Isaac,Isaac Asset Model,-22.5738571,148.433082
Asset,Substation,Norwich Park,Isaac,Isaac Asset Model,-22.705549,148.4413925
